invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_5%,sales,date,time,payment,cogs,gross_margin_percentage,gross_income,rating
860-79-0874,giza,naypyitaw,member,female,fashion accessories,99.3,10,49.65,1042.65,15-02-2019,2:53:00 PM,credit card,993.0,4.761904762,49.65,6.6
834-61-8124,alex,yangon,normal,male,electronic accessories,51.69,7,18.0915,379.9215,26-01-2019,6:22:00 PM,cash,361.83,4.761904762,18.0915,5.5
115-99-4379,cairo,mandalay,member,female,fashion accessories,54.73,7,19.1555,402.2655,14-03-2019,7:02:00 PM,credit card,383.11,4.761904762,19.1555,8.5
565-67-6697,cairo,mandalay,member,male,home and lifestyle,27.0,9,12.15,255.15,03-02-2019,2:16:00 PM,cash,243.0,4.761904762,12.15,4.8
320-49-6392,giza,naypyitaw,normal,female,electronic accessories,30.24,1,1.512,31.752,03-04-2019,3:44:00 PM,cash,30.24,4.761904762,1.512,8.4
889-04-9723,cairo,mandalay,member,female,food and beverages,89.14,4,17.828,374.388,01-07-2019,12:20:00 PM,credit card,356.56,4.761904762,17.828,7.8
632-90-0281,giza,naypyitaw,normal,female,fashion accessories,37.55,10,18.775,394.275,03-08-2019,8:01:00 PM,credit card,375.5,4.761904762,18.775,9.3
554-42-2417,giza,naypyitaw,normal,female,sports and travel,95.44,10,47.72,1002.12,01-09-2019,1:45:00 PM,cash,954.4,4.761904762,47.72,5.2
453-63-6187,cairo,mandalay,normal,male,electronic accessories,27.5,3,4.125,86.625,03-01-2019,3:40:00 PM,ewallet,82.5,4.761904762,4.125,6.5
578-80-7669,cairo,mandalay,normal,male,sports and travel,74.97,1,3.7485,78.7185,16-03-2019,4:58:00 PM,cash,74.97,4.761904762,3.7485,5.6
612-36-5536,alex,yangon,member,male,food and beverages,80.96,8,32.384,680.064,17-02-2019,11:12:00 AM,credit card,647.68,4.761904762,32.384,7.4
605-72-4132,giza,naypyitaw,normal,female,food and beverages,94.47,8,37.788,793.548,27-02-2019,3:12:00 PM,cash,755.76,4.761904762,37.788,9.1
471-41-2823,giza,naypyitaw,normal,male,food and beverages,99.79,2,9.979,209.559,03-07-2019,8:37:00 PM,ewallet,199.58,4.761904762,9.979,8.0
462-67-9126,alex,yangon,normal,male,home and lifestyle,73.22,6,21.966,461.286,21-01-2019,5:44:00 PM,cash,439.32,4.761904762,21.966,7.2
272-27-9238,giza,naypyitaw,normal,female,food and beverages,41.24,4,8.248,173.208,19-02-2019,4:23:00 PM,cash,164.96,4.761904762,8.248,7.1
834-25-9262,giza,naypyitaw,normal,female,fashion accessories,81.68,4,16.336,343.056,01-06-2019,12:12:00 PM,cash,326.72,4.761904762,16.336,9.1
122-61-9553,giza,naypyitaw,normal,female,electronic accessories,51.32,9,23.094,484.974,14-03-2019,7:33:00 PM,cash,461.88,4.761904762,23.094,5.6
468-88-0009,alex,yangon,member,male,home and lifestyle,65.94,4,13.188,276.948,24-03-2019,10:29:00 AM,cash,263.76,4.761904762,13.188,6.0
613-59-9758,giza,naypyitaw,normal,female,sports and travel,14.36,10,7.18,150.78,27-01-2019,2:28:00 PM,cash,143.6,4.761904762,7.18,5.4
254-31-0042,alex,yangon,member,male,electronic accessories,21.5,9,9.675,203.175,03-06-2019,12:46:00 PM,credit card,193.5,4.761904762,9.675,7.8
201-86-2184,cairo,mandalay,member,female,electronic accessories,26.26,7,9.191,193.011,02-02-2019,7:40:00 PM,cash,183.82,4.761904762,9.191,9.9
261-12-8671,cairo,mandalay,normal,female,fashion accessories,60.96,2,6.096,128.016,25-01-2019,7:39:00 PM,credit card,121.92,4.761904762,6.096,4.9
730-70-9830,giza,naypyitaw,normal,female,home and lifestyle,70.11,6,21.033,441.693,14-03-2019,5:54:00 PM,ewallet,420.66,4.761904762,21.033,5.2
382-25-8917,giza,naypyitaw,normal,male,fashion accessories,42.08,6,12.624,265.104,29-01-2019,12:25:00 PM,cash,252.48,4.761904762,12.624,8.9
422-29-8786,alex,yangon,normal,female,home and lifestyle,67.09,5,16.7725,352.2225,01-03-2019,4:47:00 PM,credit card,335.45,4.761904762,16.7725,9.1
667-23-5919,alex,yangon,member,female,fashion accessories,96.7,5,24.175,507.675,14-01-2019,12:52:00 PM,ewallet,483.5,4.761904762,24.175,7.0
843-01-4703,cairo,mandalay,member,female,home and lifestyle,35.38,9,15.921,334.341,01-05-2019,7:50:00 PM,credit card,318.42,4.761904762,15.921,9.6
743-88-1662,giza,naypyitaw,normal,male,sports and travel,95.49,7,33.4215,701.8515,22-02-2019,6:17:00 PM,ewallet,668.43,4.761904762,33.4215,8.7
595-86-2894,giza,naypyitaw,member,male,fashion accessories,96.98,4,19.396,407.316,02-06-2019,5:20:00 PM,ewallet,387.92,4.761904762,19.396,9.4
182-69-8360,cairo,mandalay,normal,female,electronic accessories,23.65,4,4.73,99.33,30-01-2019,1:32:00 PM,credit card,94.6,4.761904762,4.73,4.0
289-15-7034,alex,yangon,member,male,sports and travel,82.33,4,16.466,345.786,01-11-2019,10:37:00 AM,credit card,329.32,4.761904762,16.466,7.5
462-78-5240,giza,naypyitaw,normal,female,electronic accessories,26.61,2,2.661,55.881,19-03-2019,2:35:00 PM,cash,53.22,4.761904762,2.661,4.2
868-52-7573,cairo,mandalay,normal,female,food and beverages,99.69,5,24.9225,523.3725,14-01-2019,12:09:00 PM,cash,498.45,4.761904762,24.9225,9.9
153-58-4872,giza,naypyitaw,member,female,food and beverages,74.89,4,14.978,314.538,03-01-2019,3:32:00 PM,ewallet,299.56,4.761904762,14.978,4.2
662-72-2873,alex,yangon,normal,female,food and beverages,40.94,5,10.235,214.935,01-06-2019,1:58:00 PM,ewallet,204.7,4.761904762,10.235,9.9
525-88-7307,cairo,mandalay,member,male,sports and travel,75.82,1,3.791,79.611,31-01-2019,1:19:00 PM,cash,75.82,4.761904762,3.791,5.8
689-16-9784,giza,naypyitaw,normal,male,food and beverages,46.77,6,14.031,294.651,03-11-2019,1:37:00 PM,cash,280.62,4.761904762,14.031,6.0
725-56-0833,alex,yangon,normal,female,health and beauty,32.32,10,16.16,339.36,20-02-2019,4:49:00 PM,credit card,323.2,4.761904762,16.16,10.0
394-41-0748,giza,naypyitaw,member,female,fashion accessories,54.07,9,24.3315,510.9615,27-01-2019,2:55:00 PM,ewallet,486.63,4.761904762,24.3315,9.5
596-42-3999,cairo,mandalay,normal,male,food and beverages,18.22,7,6.377,133.917,03-10-2019,2:04:00 PM,credit card,127.54,4.761904762,6.377,6.6
541-89-9860,giza,naypyitaw,member,female,fashion accessories,80.48,3,12.072,253.512,15-02-2019,12:31:00 PM,cash,241.44,4.761904762,12.072,8.1
173-82-9529,cairo,mandalay,normal,female,fashion accessories,37.95,10,18.975,398.475,26-01-2019,2:51:00 PM,cash,379.5,4.761904762,18.975,9.7
563-36-9814,alex,yangon,member,male,electronic accessories,76.82,1,3.841,80.661,13-02-2019,6:27:00 PM,ewallet,76.82,4.761904762,3.841,7.2
308-47-4913,alex,yangon,member,female,sports and travel,52.26,10,26.13,548.73,03-09-2019,12:45:00 PM,credit card,522.6,4.761904762,26.13,6.2
885-17-6250,alex,yangon,normal,female,health and beauty,79.74,1,3.987,83.727,03-06-2019,10:36:00 AM,ewallet,79.74,4.761904762,3.987,7.3
726-27-2396,alex,yangon,normal,female,health and beauty,77.5,5,19.375,406.875,24-01-2019,8:36:00 PM,ewallet,387.5,4.761904762,19.375,4.3
316-01-3952,alex,yangon,normal,female,food and beverages,54.27,5,13.5675,284.9175,13-03-2019,2:16:00 PM,ewallet,271.35,4.761904762,13.5675,4.6
760-54-1821,cairo,mandalay,normal,male,home and lifestyle,13.59,9,6.1155,128.4255,15-03-2019,10:26:00 AM,cash,122.31,4.761904762,6.1155,5.8
793-10-3222,cairo,mandalay,member,female,health and beauty,41.06,6,12.318,258.678,03-05-2019,1:30:00 PM,credit card,246.36,4.761904762,12.318,8.3
346-12-3257,cairo,mandalay,member,male,electronic accessories,19.24,9,8.658,181.818,03-04-2019,4:28:00 PM,cash,173.16,4.761904762,8.658,8.0
110-05-6330,giza,naypyitaw,normal,female,food and beverages,39.43,6,11.829,248.409,25-03-2019,8:18:00 PM,credit card,236.58,4.761904762,11.829,9.4
651-61-0874,giza,naypyitaw,normal,male,home and lifestyle,46.22,4,9.244,194.124,03-12-2019,8:04:00 PM,credit card,184.88,4.761904762,9.244,6.2
236-86-3015,giza,naypyitaw,member,male,home and lifestyle,13.98,1,0.699,14.679,02-04-2019,1:38:00 PM,ewallet,13.98,4.761904762,0.699,9.8
831-64-0259,cairo,mandalay,normal,female,fashion accessories,39.75,5,9.9375,208.6875,22-02-2019,10:43:00 AM,ewallet,198.75,4.761904762,9.9375,9.6
587-03-7455,giza,naypyitaw,member,female,fashion accessories,97.79,7,34.2265,718.7565,16-02-2019,5:30:00 PM,ewallet,684.53,4.761904762,34.2265,4.9
882-40-4577,alex,yangon,member,male,sports and travel,67.26,4,13.452,282.492,19-01-2019,3:28:00 PM,credit card,269.04,4.761904762,13.452,8.0
732-67-5346,alex,yangon,normal,male,food and beverages,13.79,5,3.4475,72.3975,01-11-2019,7:07:00 PM,credit card,68.95,4.761904762,3.4475,7.8
725-32-9708,cairo,mandalay,member,female,fashion accessories,68.71,4,13.742,288.582,01-04-2019,7:01:00 PM,cash,274.84,4.761904762,13.742,4.1
256-08-8343,alex,yangon,normal,female,home and lifestyle,56.53,4,11.306,237.426,03-04-2019,7:48:00 PM,ewallet,226.12,4.761904762,11.306,5.5
372-26-1506,giza,naypyitaw,normal,female,fashion accessories,23.82,5,5.955,125.055,28-01-2019,7:24:00 PM,ewallet,119.1,4.761904762,5.955,5.4
244-08-0162,cairo,mandalay,normal,female,health and beauty,34.21,10,17.105,359.205,01-02-2019,1:00:00 PM,cash,342.1,4.761904762,17.105,5.1
569-71-4390,cairo,mandalay,normal,male,sports and travel,21.87,2,2.187,45.927,25-01-2019,2:29:00 PM,ewallet,43.74,4.761904762,2.187,6.9
132-23-6451,alex,yangon,member,male,health and beauty,20.97,5,5.2425,110.0925,01-04-2019,1:21:00 PM,cash,104.85,4.761904762,5.2425,7.8
696-90-2548,alex,yangon,normal,male,sports and travel,25.84,3,3.876,81.396,03-10-2019,6:55:00 PM,ewallet,77.52,4.761904762,3.876,6.6
472-15-9636,alex,yangon,normal,male,home and lifestyle,50.93,8,20.372,427.812,22-03-2019,7:36:00 PM,ewallet,407.44,4.761904762,20.372,9.2
268-03-6164,cairo,mandalay,normal,male,health and beauty,96.11,1,4.8055,100.9155,25-01-2019,4:28:00 PM,ewallet,96.11,4.761904762,4.8055,7.8
750-57-9686,giza,naypyitaw,normal,female,home and lifestyle,45.38,4,9.076,190.596,01-08-2019,1:48:00 PM,credit card,181.52,4.761904762,9.076,8.7
186-09-3669,giza,naypyitaw,member,female,health and beauty,81.51,1,4.0755,85.5855,22-01-2019,10:57:00 AM,ewallet,81.51,4.761904762,4.0755,9.2
848-07-1692,cairo,mandalay,normal,female,health and beauty,57.22,2,5.722,120.162,01-12-2019,5:13:00 PM,ewallet,114.44,4.761904762,5.722,8.3
745-71-3520,alex,yangon,member,female,electronic accessories,25.22,7,8.827,185.367,02-04-2019,10:23:00 AM,cash,176.54,4.761904762,8.827,8.2
266-76-6436,giza,naypyitaw,member,female,food and beverages,38.6,3,5.79,121.59,28-03-2019,1:57:00 PM,ewallet,115.8,4.761904762,5.79,7.5
740-22-2500,giza,naypyitaw,normal,female,electronic accessories,84.05,3,12.6075,264.7575,23-01-2019,1:29:00 PM,cash,252.15,4.761904762,12.6075,9.8
271-88-8734,giza,naypyitaw,member,female,fashion accessories,97.21,10,48.605,1020.705,02-08-2019,1:00:00 PM,credit card,972.1,4.761904762,48.605,8.7
301-81-8610,cairo,mandalay,member,male,fashion accessories,25.42,8,10.168,213.528,19-03-2019,7:42:00 PM,credit card,203.36,4.761904762,10.168,6.7
489-64-4354,giza,naypyitaw,normal,male,fashion accessories,16.28,1,0.814,17.094,03-09-2019,3:36:00 PM,cash,16.28,4.761904762,0.814,5.0
198-84-7132,cairo,mandalay,member,male,fashion accessories,40.61,9,18.2745,383.7645,01-02-2019,1:40:00 PM,cash,365.49,4.761904762,18.2745,7.0
269-10-8440,alex,yangon,member,male,health and beauty,53.17,7,18.6095,390.7995,21-01-2019,6:01:00 PM,cash,372.19,4.761904762,18.6095,8.9
650-98-6268,cairo,mandalay,member,female,food and beverages,20.87,3,3.1305,65.7405,20-03-2019,1:53:00 PM,credit card,62.61,4.761904762,3.1305,8.0
741-73-3559,cairo,mandalay,normal,male,sports and travel,67.27,5,16.8175,353.1675,27-02-2019,5:27:00 PM,cash,336.35,4.761904762,16.8175,6.9
325-77-6186,alex,yangon,member,female,home and lifestyle,90.65,10,45.325,951.825,03-08-2019,10:53:00 AM,ewallet,906.5,4.761904762,45.325,7.3
286-75-7818,cairo,mandalay,normal,male,fashion accessories,69.08,2,6.908,145.068,31-01-2019,7:48:00 PM,credit card,138.16,4.761904762,6.908,6.9
574-57-9721,giza,naypyitaw,normal,male,food and beverages,43.27,2,4.327,90.867,03-08-2019,4:53:00 PM,ewallet,86.54,4.761904762,4.327,5.7
459-50-7686,alex,yangon,normal,female,electronic accessories,23.46,6,7.038,147.798,13-01-2019,7:14:00 PM,ewallet,140.76,4.761904762,7.038,6.4
616-87-0016,cairo,mandalay,normal,male,fashion accessories,95.54,7,33.439,702.219,03-09-2019,2:36:00 PM,credit card,668.78,4.761904762,33.439,9.6
837-55-7229,cairo,mandalay,normal,female,fashion accessories,47.44,1,2.372,49.812,22-02-2019,6:19:00 PM,credit card,47.44,4.761904762,2.372,6.8
751-69-0068,giza,naypyitaw,normal,male,sports and travel,99.24,9,44.658,937.818,19-03-2019,7:09:00 PM,ewallet,893.16,4.761904762,44.658,9.0
257-73-1380,giza,naypyitaw,member,male,sports and travel,82.93,4,16.586,348.306,20-01-2019,4:51:00 PM,ewallet,331.72,4.761904762,16.586,9.6
345-08-4992,alex,yangon,normal,male,home and lifestyle,33.99,6,10.197,214.137,03-08-2019,3:37:00 PM,credit card,203.94,4.761904762,10.197,7.7
549-96-4200,giza,naypyitaw,member,male,food and beverages,17.04,4,3.408,71.568,03-08-2019,8:15:00 PM,ewallet,68.16,4.761904762,3.408,7.0
810-60-6344,giza,naypyitaw,normal,female,electronic accessories,40.86,8,16.344,343.224,02-07-2019,2:38:00 PM,credit card,326.88,4.761904762,16.344,6.5
450-28-2866,giza,naypyitaw,member,male,food and beverages,17.44,5,4.36,91.56,15-01-2019,7:25:00 PM,cash,87.2,4.761904762,4.36,8.1
394-30-3170,cairo,mandalay,member,female,sports and travel,88.43,8,35.372,742.812,22-03-2019,7:35:00 PM,credit card,707.44,4.761904762,35.372,4.3
138-17-5109,alex,yangon,member,female,home and lifestyle,89.21,9,40.1445,843.0345,15-01-2019,3:42:00 PM,credit card,802.89,4.761904762,40.1445,6.5
192-98-7397,giza,naypyitaw,normal,male,fashion accessories,12.78,1,0.639,13.419,01-08-2019,2:11:00 PM,ewallet,12.78,4.761904762,0.639,9.5
301-11-9629,alex,yangon,normal,female,sports and travel,19.1,7,6.685,140.385,15-01-2019,10:43:00 AM,cash,133.7,4.761904762,6.685,9.7
390-80-5128,cairo,mandalay,member,female,health and beauty,19.15,1,0.9575,20.1075,28-01-2019,5:58:00 PM,credit card,19.15,4.761904762,0.9575,9.5
235-46-8343,giza,naypyitaw,member,male,food and beverages,27.66,10,13.83,290.43,14-02-2019,11:26:00 AM,credit card,276.6,4.761904762,13.83,8.9
453-12-7053,giza,naypyitaw,normal,male,fashion accessories,45.74,3,6.861,144.081,03-10-2019,5:38:00 PM,credit card,137.22,4.761904762,6.861,6.5
296-11-7041,cairo,mandalay,member,female,health and beauty,27.07,1,1.3535,28.4235,01-12-2019,8:07:00 PM,credit card,27.07,4.761904762,1.3535,5.3
449-27-2918,cairo,mandalay,member,female,sports and travel,39.12,1,1.956,41.076,26-03-2019,11:02:00 AM,credit card,39.12,4.761904762,1.956,9.6
891-01-7034,cairo,mandalay,normal,female,electronic accessories,74.71,6,22.413,470.673,01-01-2019,7:07:00 PM,cash,448.26,4.761904762,22.413,6.7
744-09-5786,cairo,mandalay,normal,male,electronic accessories,22.01,6,6.603,138.663,01-02-2019,6:50:00 PM,cash,132.06,4.761904762,6.603,7.6
727-17-0390,alex,yangon,normal,female,food and beverages,63.61,5,15.9025,333.9525,16-03-2019,12:43:00 PM,ewallet,318.05,4.761904762,15.9025,4.8
568-88-3448,alex,yangon,normal,male,health and beauty,25.0,1,1.25,26.25,03-03-2019,3:09:00 PM,ewallet,25.0,4.761904762,1.25,5.5
187-83-5490,alex,yangon,member,male,electronic accessories,20.77,4,4.154,87.234,31-01-2019,1:47:00 PM,cash,83.08,4.761904762,4.154,4.7
767-54-1907,cairo,mandalay,member,female,fashion accessories,29.56,5,7.39,155.19,13-02-2019,4:59:00 PM,cash,147.8,4.761904762,7.39,6.9
710-46-4433,cairo,mandalay,member,female,food and beverages,77.4,9,34.83,731.43,15-02-2019,2:15:00 PM,credit card,696.6,4.761904762,34.83,4.5
533-33-5337,cairo,mandalay,normal,male,electronic accessories,79.39,10,39.695,833.595,02-07-2019,8:24:00 PM,cash,793.9,4.761904762,39.695,6.2
325-90-8763,giza,naypyitaw,member,female,electronic accessories,46.57,10,23.285,488.985,27-01-2019,1:58:00 PM,cash,465.7,4.761904762,23.285,7.6
729-46-7422,giza,naypyitaw,normal,male,food and beverages,35.89,1,1.7945,37.6845,23-02-2019,4:52:00 PM,credit card,35.89,4.761904762,1.7945,7.9
639-76-1242,giza,naypyitaw,normal,male,food and beverages,40.52,5,10.13,212.73,02-03-2019,3:19:00 PM,cash,202.6,4.761904762,10.13,4.5
234-03-4040,cairo,mandalay,member,female,food and beverages,73.05,10,36.525,767.025,03-03-2019,12:25:00 PM,credit card,730.5,4.761904762,36.525,8.7
326-71-2155,giza,naypyitaw,normal,female,sports and travel,73.95,4,14.79,310.59,02-03-2019,10:02:00 AM,cash,295.8,4.761904762,14.79,6.1
320-32-8842,giza,naypyitaw,member,female,food and beverages,22.62,1,1.131,23.751,17-03-2019,6:58:00 PM,cash,22.62,4.761904762,1.131,6.4
470-32-9057,alex,yangon,member,male,food and beverages,51.34,5,12.835,269.535,28-03-2019,3:31:00 PM,credit card,256.7,4.761904762,12.835,9.1
878-30-2331,giza,naypyitaw,member,female,sports and travel,54.55,10,27.275,572.775,03-02-2019,11:22:00 AM,credit card,545.5,4.761904762,27.275,7.1
440-59-5691,giza,naypyitaw,member,female,health and beauty,37.15,7,13.0025,273.0525,02-08-2019,1:12:00 PM,credit card,260.05,4.761904762,13.0025,7.7
554-53-3790,cairo,mandalay,normal,male,sports and travel,37.02,6,11.106,233.226,22-03-2019,6:33:00 PM,cash,222.12,4.761904762,11.106,4.5
746-19-0921,giza,naypyitaw,normal,male,food and beverages,21.58,1,1.079,22.659,02-09-2019,10:02:00 AM,ewallet,21.58,4.761904762,1.079,7.2
233-34-0817,giza,naypyitaw,member,female,electronic accessories,98.84,1,4.942,103.782,15-02-2019,11:21:00 AM,cash,98.84,4.761904762,4.942,8.4
767-05-1286,giza,naypyitaw,member,female,home and lifestyle,83.77,6,25.131,527.751,23-01-2019,12:10:00 PM,ewallet,502.62,4.761904762,25.131,5.4
340-21-9136,alex,yangon,member,female,sports and travel,40.05,4,8.01,168.21,25-01-2019,11:40:00 AM,cash,160.2,4.761904762,8.01,9.7
405-31-3305,alex,yangon,member,male,fashion accessories,43.13,10,21.565,452.865,02-02-2019,6:31:00 PM,credit card,431.3,4.761904762,21.565,5.5
731-59-7531,cairo,mandalay,member,male,health and beauty,72.57,8,29.028,609.588,30-03-2019,5:58:00 PM,cash,580.56,4.761904762,29.028,4.6
676-39-6028,alex,yangon,member,female,electronic accessories,64.44,5,16.11,338.31,30-03-2019,5:04:00 PM,cash,322.2,4.761904762,16.11,6.6
502-05-1910,alex,yangon,normal,male,health and beauty,65.18,3,9.777,205.317,25-02-2019,8:35:00 PM,credit card,195.54,4.761904762,9.777,6.3
485-30-8700,alex,yangon,normal,female,sports and travel,33.26,5,8.315,174.615,18-03-2019,4:10:00 PM,credit card,166.3,4.761904762,8.315,4.2
598-47-9715,giza,naypyitaw,normal,male,electronic accessories,84.07,4,16.814,353.094,03-07-2019,4:54:00 PM,ewallet,336.28,4.761904762,16.814,4.4
701-69-8742,cairo,mandalay,normal,male,sports and travel,34.37,10,17.185,360.885,16-03-2019,10:11:00 AM,ewallet,343.7,4.761904762,17.185,6.7
575-67-1508,alex,yangon,normal,male,electronic accessories,38.6,1,1.93,40.53,29-01-2019,11:26:00 AM,ewallet,38.6,4.761904762,1.93,6.7
541-08-3113,giza,naypyitaw,normal,male,food and beverages,65.97,8,26.388,554.148,02-02-2019,8:29:00 PM,cash,527.76,4.761904762,26.388,8.4
246-11-3901,giza,naypyitaw,normal,female,electronic accessories,32.8,10,16.4,344.4,15-02-2019,12:12:00 PM,cash,328.0,4.761904762,16.4,6.2
674-15-9296,alex,yangon,normal,male,sports and travel,37.14,5,9.285,194.985,01-08-2019,1:05:00 PM,ewallet,185.7,4.761904762,9.285,5.0
305-18-3552,cairo,mandalay,member,male,home and lifestyle,60.38,10,30.19,633.99,02-12-2019,4:19:00 PM,cash,603.8,4.761904762,30.19,6.0
493-65-6248,giza,naypyitaw,member,female,sports and travel,36.98,10,18.49,388.29,01-01-2019,7:48:00 PM,credit card,369.8,4.761904762,18.49,7.0
438-01-4015,cairo,mandalay,member,female,sports and travel,49.49,4,9.898,207.858,21-03-2019,3:25:00 PM,ewallet,197.96,4.761904762,9.898,6.6
709-58-4068,cairo,mandalay,normal,female,fashion accessories,41.09,10,20.545,431.445,28-02-2019,2:42:00 PM,cash,410.9,4.761904762,20.545,7.3
795-49-7276,alex,yangon,normal,male,fashion accessories,37.15,4,7.43,156.03,23-03-2019,6:59:00 PM,ewallet,148.6,4.761904762,7.43,8.3
556-72-8512,giza,naypyitaw,normal,male,home and lifestyle,22.96,1,1.148,24.108,30-01-2019,8:47:00 PM,cash,22.96,4.761904762,1.148,4.3
627-95-3243,cairo,mandalay,member,female,home and lifestyle,77.68,9,34.956,734.076,02-04-2019,1:21:00 PM,ewallet,699.12,4.761904762,34.956,9.8
686-41-0932,cairo,mandalay,normal,female,fashion accessories,34.7,2,3.47,72.87,13-03-2019,7:48:00 PM,ewallet,69.4,4.761904762,3.47,8.2
510-09-5628,alex,yangon,member,female,fashion accessories,19.66,10,9.83,206.43,15-03-2019,6:20:00 PM,credit card,196.6,4.761904762,9.83,7.2
608-04-3797,cairo,mandalay,member,female,health and beauty,25.32,8,10.128,212.688,03-05-2019,8:24:00 PM,ewallet,202.56,4.761904762,10.128,8.7
148-82-2527,giza,naypyitaw,member,female,home and lifestyle,12.12,10,6.06,127.26,03-05-2019,1:44:00 PM,credit card,121.2,4.761904762,6.06,8.4
437-53-3084,cairo,mandalay,normal,male,fashion accessories,99.89,2,9.989,209.769,26-02-2019,11:48:00 AM,ewallet,199.78,4.761904762,9.989,7.1
632-32-4574,cairo,mandalay,normal,male,sports and travel,75.92,8,30.368,637.728,20-03-2019,2:14:00 PM,cash,607.36,4.761904762,30.368,5.5
556-97-7101,giza,naypyitaw,normal,female,electronic accessories,63.22,2,6.322,132.762,01-01-2019,3:51:00 PM,cash,126.44,4.761904762,6.322,8.5
862-59-8517,giza,naypyitaw,normal,female,food and beverages,90.24,6,27.072,568.512,27-01-2019,11:17:00 AM,cash,541.44,4.761904762,27.072,6.2
401-18-8016,cairo,mandalay,member,female,sports and travel,98.13,1,4.9065,103.0365,21-01-2019,5:36:00 PM,cash,98.13,4.761904762,4.9065,8.9
420-18-8989,alex,yangon,member,female,sports and travel,51.52,8,20.608,432.768,02-02-2019,3:47:00 PM,cash,412.16,4.761904762,20.608,9.6
277-63-2961,cairo,mandalay,member,male,sports and travel,73.97,1,3.6985,77.6685,02-03-2019,3:53:00 PM,credit card,73.97,4.761904762,3.6985,5.4
573-98-8548,giza,naypyitaw,member,female,fashion accessories,31.9,1,1.595,33.495,01-05-2019,12:40:00 PM,ewallet,31.9,4.761904762,1.595,9.1
620-02-2046,giza,naypyitaw,normal,male,home and lifestyle,69.4,2,6.94,145.74,27-01-2019,7:48:00 PM,ewallet,138.8,4.761904762,6.94,9.0
282-35-2475,cairo,mandalay,normal,female,sports and travel,93.31,2,9.331,195.951,25-03-2019,5:53:00 PM,cash,186.62,4.761904762,9.331,6.3
511-54-3087,cairo,mandalay,normal,male,sports and travel,88.45,1,4.4225,92.8725,25-02-2019,4:36:00 PM,credit card,88.45,4.761904762,4.4225,9.5
726-29-6793,alex,yangon,member,male,electronic accessories,24.18,8,9.672,203.112,28-01-2019,8:54:00 PM,ewallet,193.44,4.761904762,9.672,9.8
387-49-4215,cairo,mandalay,member,female,sports and travel,48.5,3,7.275,152.775,01-08-2019,12:50:00 PM,cash,145.5,4.761904762,7.275,6.7
862-17-9201,cairo,mandalay,normal,female,food and beverages,84.05,6,25.215,529.515,29-01-2019,10:48:00 AM,credit card,504.3,4.761904762,25.215,7.7
291-21-5991,cairo,mandalay,member,male,health and beauty,61.29,5,15.3225,321.7725,29-03-2019,2:28:00 PM,cash,306.45,4.761904762,15.3225,7.0
602-80-9671,giza,naypyitaw,member,female,home and lifestyle,15.95,6,4.785,100.485,02-09-2019,5:15:00 PM,credit card,95.7,4.761904762,4.785,5.1
347-72-6115,cairo,mandalay,member,female,sports and travel,90.74,7,31.759,666.939,16-01-2019,6:03:00 PM,credit card,635.18,4.761904762,31.759,6.2
209-61-0206,alex,yangon,normal,female,home and lifestyle,42.91,5,10.7275,225.2775,01-05-2019,5:29:00 PM,ewallet,214.55,4.761904762,10.7275,6.1
595-27-4851,alex,yangon,normal,female,fashion accessories,54.28,7,18.998,398.958,27-01-2019,6:05:00 PM,ewallet,379.96,4.761904762,18.998,9.3
189-52-0236,alex,yangon,normal,male,electronic accessories,99.55,7,34.8425,731.6925,14-03-2019,12:07:00 PM,cash,696.85,4.761904762,34.8425,7.6
503-07-0930,giza,naypyitaw,member,male,sports and travel,58.39,7,20.4365,429.1665,23-02-2019,7:49:00 PM,credit card,408.73,4.761904762,20.4365,8.2
413-20-6708,giza,naypyitaw,member,female,fashion accessories,51.47,1,2.5735,54.0435,18-03-2019,3:52:00 PM,ewallet,51.47,4.761904762,2.5735,8.5
425-85-2085,cairo,mandalay,member,male,health and beauty,54.86,5,13.715,288.015,29-03-2019,4:48:00 PM,ewallet,274.3,4.761904762,13.715,9.8
521-18-7827,giza,naypyitaw,member,male,home and lifestyle,39.39,5,9.8475,206.7975,22-01-2019,8:46:00 PM,credit card,196.95,4.761904762,9.8475,8.7
220-28-1851,alex,yangon,normal,male,home and lifestyle,34.73,2,3.473,72.933,03-01-2019,6:14:00 PM,ewallet,69.46,4.761904762,3.473,9.7
600-38-9738,giza,naypyitaw,member,male,sports and travel,71.92,5,17.98,377.58,17-01-2019,3:05:00 PM,credit card,359.6,4.761904762,17.98,4.3
734-91-1155,cairo,mandalay,normal,female,electronic accessories,45.71,3,6.8565,143.9865,26-03-2019,10:34:00 AM,credit card,137.13,4.761904762,6.8565,7.7
451-28-5717,giza,naypyitaw,member,female,home and lifestyle,83.17,6,24.951,523.971,20-03-2019,11:23:00 AM,cash,499.02,4.761904762,24.951,7.3
609-81-8548,alex,yangon,member,female,home and lifestyle,37.44,6,11.232,235.872,02-06-2019,1:55:00 PM,credit card,224.64,4.761904762,11.232,5.9
133-14-7229,giza,naypyitaw,normal,male,health and beauty,62.87,2,6.287,132.027,01-01-2019,11:43:00 AM,cash,125.74,4.761904762,6.287,5.0
534-01-4457,alex,yangon,normal,male,food and beverages,81.71,6,24.513,514.773,27-01-2019,2:36:00 PM,credit card,490.26,4.761904762,24.513,8.0
